Zeitstempel,data_NO2,data_O3,data_pm10,data_pm25,data_sht_temp,RLF,p-Luft,Nsch,WIR,WIV
2024-11-18 23:16:00,36.939,11.738,8.026,7.116,6.9,99.19,992.8,0.01,9.84,0.55
2024-11-18 23:17:00,35.282,11.306,8.092,7.137,6.904,99.197,992.8,0.01,344.414,0.317
2024-11-18 23:18:00,35.409,10.507,7.953,7.13,6.911,99.21,992.8,0.01,23.223,0.433
2024-11-18 23:19:00,35.569,10.275,7.79,7.127,6.912,99.213,992.8,0.015,54,0
2024-11-18 23:20:00,37.131,9.743,7.789,7.165,6.914,99.22,992.8,0.01,317.237,0.217
2024-11-18 23:21:00,39.011,8.579,8.08,7.263,6.92,99.227,992.767,0.01,288.665,0.3
2024-11-18 23:22:00,39.68,7.847,8.331,7.377,6.931,99.24,992.7,0.01,67,0.05
2024-11-18 23:23:00,37.258,8.546,8.348,7.45,6.936,99.243,992.7,0.01,138.5,0.1
2024-11-18 23:24:00,37.864,7.98,8.386,7.511,6.947,99.25,992.7,0.01,295.368,0.15
2024-11-18 23:25:00,38.947,7.083,8.553,7.616,6.953,99.253,992.7,0.005,327,0
2024-11-18 23:26:00,39.521,7.814,8.574,7.698,6.964,99.26,992.7,0.01,217,0.05
2024-11-18 23:27:00,38.883,7.714,8.515,7.764,6.972,99.267,992.7,0.01,287.135,0.15
2024-11-18 23:28:00,38.788,8.279,8.678,7.888,6.988,99.28,992.7,0.01,307,0
2024-11-18 23:29:00,37.704,8.745,9.047,8.021,6.998,99.283,992.7,0.005,246,0.1
2024-11-18 23:30:00,36.684,12.17,9.207,8.061,7.018,99.29,992.7,0.01,213.466,0.783
2024-11-18 23:31:00,32.891,17.723,8.979,7.934,7.027,99.3,992.7,0.01,206.62,0.333
2024-11-18 23:32:00,33.72,14.431,8.606,7.684,7.045,99.32,992.7,0.005,208.921,0.367
2024-11-18 23:33:00,34.836,14.963,8.276,7.46,7.056,99.327,992.7,0.005,228.056,0.533
2024-11-18 23:34:00,32.158,18.754,7.868,7.243,7.078,99.34,992.7,0.01,208.185,1.083
2024-11-18 23:35:00,24.573,27.2,7.341,6.911,7.085,99.345,992.683,0.005,173.19,1.167
2024-11-18 23:36:00,18.517,32.853,6.844,6.468,7.119,99.37,992.6,0.005,178.94,1.067
2024-11-18 23:37:00,16.637,33.119,6.495,6.026,7.127,99.373,992.6,0.005,189.408,1.1
2024-11-18 23:38:00,15.713,34.648,6.118,5.515,7.164,99.39,992.6,0.005,166.55,0.85
2024-11-18 23:39:00,16.541,33.352,5.639,5.028,7.172,99.397,992.6,0,190.477,1.033
2024-11-18 23:40:00,15.362,33.651,5.014,4.496,7.214,99.43,992.6,0.005,173.872,0.917
2024-11-18 23:41:00,13.737,36.145,4.695,4.142,7.221,99.435,992.6,0.005,177.575,1.25
2024-11-18 23:42:00,13.577,36.943,4.601,3.954,7.258,99.46,992.6,0.005,203.146,1.117
2024-11-18 23:43:00,14.406,36.211,4.454,3.822,7.264,99.463,992.6,0,192.361,1.267
2024-11-18 23:44:00,14.629,36.41,4.313,3.693,7.293,99.48,992.6,0.005,197.452,0.967
2024-11-18 23:45:00,14.757,36.211,4.257,3.586,7.296,99.483,992.583,0.005,221.478,0.45
2024-11-18 23:46:00,15.744,35.513,4.321,3.522,7.312,99.5,992.5,0,193.756,0.633
2024-11-18 23:47:00,15.649,36.743,4.432,3.49,7.313,99.503,992.5,0.005,171.168,0.467
2024-11-18 23:48:00,14.151,37.142,4.498,3.46,7.319,99.52,992.5,0.005,210.037,0.733
2024-11-18 23:49:00,12.589,37.042,4.549,3.436,7.319,99.522,992.5,0,176.204,0.617
2024-11-18 23:50:00,12.812,37.242,4.651,3.435,7.319,99.53,992.5,0.005,187.464,0.483
2024-11-18 23:51:00,12.78,37.774,4.623,3.434,7.319,99.532,992.5,0.005,179.683,0.55
2024-11-18 23:52:00,12.525,37.474,4.474,3.418,7.319,99.54,992.5,0,177.428,0.65
2024-11-18 23:53:00,11.474,37.408,4.255,3.376,7.319,99.54,992.5,0.005,221.343,0.417
2024-11-18 23:54:00,11.155,38.505,4.188,3.366,7.32,99.54,992.5,0,215.206,0.267
2024-11-18 23:55:00,10.645,37.142,4.245,3.409,7.322,99.542,992.483,0,199.754,0.817
2024-11-18 23:56:00,11.028,37.973,4.203,3.432,7.329,99.55,992.4,0.005,204.993,0.75
2024-11-18 23:57:00,10.836,38.605,4.091,3.415,7.33,99.55,992.4,0,208.793,1.117
2024-11-18 23:58:00,11.952,39.237,4.082,3.424,7.332,99.55,992.4,0.005,200.703,0.683
2024-11-18 23:59:00,10.932,37.84,4.15,3.462,7.333,99.55,992.383,0,197.084,1.25
2024-11-18 23:59:00,11.091,38.605,4.208,3.485,7.339,99.55,992.3,0,202.466,0.633
2024-11-19 00:01:00,12.207,39.37,4.325,3.512,7.341,99.552,992.3,0,203.258,0.6
2024-11-19 00:02:00,12.589,38.306,4.591,3.581,7.35,99.56,992.3,0.005,189.583,0.833
2024-11-19 00:03:00,11.92,38.805,5.311,3.71,7.352,99.562,992.3,0,215.888,0.633
2024-11-19 00:04:00,11.92,37.74,6.002,3.822,7.364,99.57,992.3,0,176.814,0.333
2024-11-19 00:05:00,12.079,36.178,6.05,3.827,7.365,99.57,992.3,0.005,214.165,0.7
2024-11-19 00:06:00,12.526,37.84,5.975,3.834,7.371,99.57,992.3,0,208.337,0.567
2024-11-19 00:07:00,12.876,38.14,6.002,3.892,7.373,99.572,992.283,0,180.553,0.517
2024-11-19 00:08:00,12.494,35.912,6.042,3.892,7.384,99.58,992.2,0,204.75,0.283
2024-11-19 00:09:00,12.876,37.574,5.913,3.821,7.386,99.58,992.2,0.005,195.285,0.633
2024-11-19 00:10:00,12.398,37.375,5.832,3.793,7.396,99.58,992.2,0,178.438,0.367
2024-11-19 00:11:00,11.538,37.94,5.831,3.763,7.397,99.58,992.2,0,181.827,0.817
2024-11-19 00:12:00,12.717,36.843,5.645,3.664,7.401,99.58,992.2,0,190.353,0.633
2024-11-19 00:13:00,12.494,35.912,5.226,3.581,7.402,99.58,992.183,0,198.172,0.4
2024-11-19 00:14:00,12.78,35.679,4.957,3.549,7.404,99.58,992.1,0.005,174.194,0.483
2024-11-19 00:15:00,12.175,35.313,5.15,3.591,7.405,99.582,992.1,0,191.612,0.9
2024-11-19 00:16:00,12.462,37.84,5.345,3.645,7.409,99.59,992.1,0,200.409,0.517
2024-11-19 00:17:00,12.398,37.74,5.276,3.647,7.409,99.588,992.1,0,195.22,0.483
2024-11-19 00:18:00,12.908,37.607,5.132,3.635,7.409,99.58,992.1,0,202.521,0.933
2024-11-19 00:19:00,13.163,36.543,4.788,3.627,7.409,99.58,992.1,0,221.494,0.95
2024-11-19 00:20:00,13.259,34.349,4.693,3.63,7.409,99.58,992.1,0.005,200.668,0.65
2024-11-19 00:21:00,13.737,34.682,5.51,3.704,7.409,99.578,992.083,0,217.895,0.65
2024-11-19 00:22:00,13.896,35.646,6.88,3.848,7.409,99.57,992,0,217.442,0.9
2024-11-19 00:23:00,14.406,34.815,7.698,3.95,7.409,99.568,992,0,218.423,1.3
2024-11-19 00:24:00,14.438,35.08,7.825,3.982,7.408,99.56,992,0.005,204.543,1
2024-11-19 00:25:00,14.98,35.346,7.862,3.991,7.409,99.56,992,0,185.83,0.767
2024-11-19 00:26:00,14.342,36.078,7.837,3.985,7.414,99.56,992,0,196.957,0.65
2024-11-19 00:27:00,14.151,36.344,7.4,3.972,7.417,99.56,992,0,193.877,0.433
2024-11-19 00:28:00,13.641,35.28,6.949,3.98,7.429,99.56,992,0.005,195.863,0.333
2024-11-19 00:29:00,13.067,34.582,6.841,3.96,7.432,99.56,992,0,198.595,0.467
2024-11-19 00:30:00,13.163,36.577,6.678,3.934,7.446,99.56,992,0,173.512,1.083
2024-11-19 00:31:00,12.334,38.472,5.896,3.844,7.449,99.558,991.983,0.005,172.635,0.6
2024-11-19 00:32:00,12.302,37.242,5.058,3.715,7.463,99.55,991.9,0,179.112,0.9
2024-11-19 00:33:00,12.813,37.043,4.802,3.64,7.466,99.55,991.9,0,173.211,0.4
2024-11-19 00:34:00,11.729,35.08,4.844,3.626,7.481,99.55,991.9,0,197.917,0.817
2024-11-19 00:35:00,11.856,33.85,4.861,3.615,7.483,99.548,991.883,0,176.207,0.85
2024-11-19 00:36:00,11.378,33.717,4.724,3.602,7.491,99.54,991.8,0.005,194.434,0.167
2024-11-19 00:37:00,10.805,32.919,4.833,3.597,7.492,99.537,991.8,0,190.25,0.35
2024-11-19 00:38:00,11.123,34.648,5.032,3.564,7.495,99.52,991.8,0,180.866,0.75
2024-11-19 00:39:00,11.251,35.38,4.999,3.47,7.495,99.518,991.8,0,183.667,0.3
2024-11-19 00:40:00,11.856,34.482,4.783,3.367,7.495,99.51,991.8,0,184.469,0.533
2024-11-19 00:41:00,11.952,35.546,4.796,3.314,7.495,99.508,991.783,0,194.959,0.5
2024-11-19 00:42:00,12.335,32.986,4.602,3.271,7.495,99.5,991.7,0.005,171.731,0.333
2024-11-19 00:43:00,12.27,34.515,4.23,3.23,7.495,99.497,991.7,0,188.08,0.567
2024-11-19 00:44:00,11.792,34.216,4.175,3.236,7.495,99.48,991.7,0,191.57,0.917
2024-11-19 00:45:00,11.824,34.781,4.223,3.242,7.495,99.478,991.7,0,195.452,0.933
2024-11-19 00:46:00,11.282,35.014,4.144,3.229,7.495,99.47,991.7,0,177.808,0.4
2024-11-19 00:47:00,10.964,33.584,4.039,3.212,7.495,99.467,991.683,0,185.261,0.833
2024-11-19 00:48:00,11.474,34.981,4.14,3.215,7.495,99.45,991.6,0,188.252,1.683
2024-11-19 00:49:00,10.868,35.114,4.262,3.211,7.495,99.447,991.6,0.005,182.303,1.25
2024-11-19 00:50:00,10.995,36.444,4.857,3.269,7.495,99.43,991.6,0,189.262,0.717
2024-11-19 00:51:00,11.091,36.477,5.644,3.351,7.495,99.428,991.6,0,183.158,1.2
2024-11-19 00:52:00,11.824,36.81,6.053,3.4,7.495,99.42,991.6,0,169.478,1.217
2024-11-19 00:53:00,11.697,36.843,6.601,3.453,7.495,99.417,991.583,0,180.974,1.533
2024-11-19 00:54:00,11.187,35.945,7.373,3.528,7.495,99.4,991.5,0,179.21,1.433
2024-11-19 00:55:00,11.059,34.416,7.337,3.543,7.495,99.397,991.5,0.005,182.804,1.45
2024-11-19 00:56:00,10.964,34.715,6.676,3.504,7.495,99.38,991.5,0,172.489,1.083
2024-11-19 00:57:00,11.824,34.482,6.232,3.472,7.495,99.377,991.5,0,178.442,1.117
2024-11-19 00:58:00,12.398,34.549,5.69,3.438,7.495,99.36,991.5,0,196.578,0.883
2024-11-19 00:59:00,11.793,34.914,4.852,3.392,7.495,99.355,991.5,0.005,190.016,1.05
2024-11-19 01:00:00,11.474,34.482,4.754,3.389,7.495,99.33,991.5,0,180.498,1.35
2024-11-19 01:01:00,11.506,34.05,5.566,3.437,7.495,99.323,991.5,0.005,178.05,1.3
2024-11-19 01:02:00,12.111,31.722,6.303,3.483,7.495,99.29,991.5,0,181.554,1.35
2024-11-19 01:03:00,12.557,31.789,6.601,3.507,7.495,99.287,991.483,0.005,169.635,1.333
2024-11-19 01:04:00,13.705,30.192,6.613,3.516,7.495,99.27,991.4,0.005,172.651,1.083
2024-11-19 01:05:00,13.992,27.2,6.408,3.501,7.495,99.262,991.4,0.005,188.002,1.083
2024-11-19 01:06:00,13.705,30.691,5.852,3.466,7.495,99.22,991.4,0.005,182.065,0.85
2024-11-19 01:07:00,13.482,31.622,5.184,3.426,7.495,99.215,991.4,0.005,181.93,1.25
2024-11-19 01:08:00,13.418,30.359,4.784,3.411,7.495,99.19,991.4,0.005,184.372,1.033
2024-11-19 01:09:00,14.438,27.765,5.098,3.392,7.495,99.183,991.383,0.005,192.253,0.633
2024-11-19 01:10:00,14.438,29.86,5.582,3.384,7.495,99.15,991.3,0.005,190.71,0.867
2024-11-19 01:11:00,14.279,30.891,5.389,3.363,7.495,99.147,991.3,0,186.747,1.117
2024-11-19 01:12:00,14.789,29.494,5.174,3.327,7.495,99.13,991.3,0.005,183.444,1.3
2024-11-19 01:13:00,14.725,26.668,5.113,3.28,7.496,99.125,991.3,0.005,182.869,1.117
2024-11-19 01:14:00,14.47,26.302,4.704,3.231,7.498,99.1,991.3,0.005,204.313,0.667
2024-11-19 01:15:00,14.788,30.126,4.335,3.213,7.498,99.095,991.283,0,188.131,1.067
2024-11-19 01:16:00,14.884,29.694,4.535,3.198,7.5,99.07,991.2,0.005,202.723,0.583
2024-11-19 01:17:00,15.936,29.195,4.709,3.171,7.501,99.063,991.2,0.005,179.337,1
2024-11-19 01:18:00,16.318,28.796,4.815,3.201,7.505,99.03,991.2,0.01,191.43,0.933
2024-11-19 01:19:00,19.601,25.87,5.229,3.316,7.508,99.027,991.2,0,190.115,0.983
2024-11-19 01:20:00,20.908,26.967,5.434,3.436,7.52,99.01,991.2,0.005,199.533,0.8
2024-11-19 01:21:00,20.653,26.502,5.15,3.5,7.523,99.003,991.183,0.005,210.645,1.383
2024-11-19 01:22:00,21.067,27.599,5.055,3.564,7.537,98.97,991.1,0.01,208.559,1.567
2024-11-19 01:23:00,20.748,27.665,5.038,3.56,7.54,98.963,991.1,0.01,194.35,1.317
2024-11-19 01:24:00,21.641,27.166,4.674,3.468,7.552,98.93,991.1,0.01,206.042,1.15
2024-11-19 01:25:00,20.812,27.865,4.415,3.382,7.555,98.925,991.083,0.01,195.87,1.533
2024-11-19 01:26:00,18.517,30.492,4.31,3.292,7.567,98.9,991,0.005,194.34,1.233
2024-11-19 01:27:00,18.103,30.958,4.18,3.166,7.569,98.89,991,0.01,192.526,1.55
2024-11-19 01:28:00,17.466,31.656,4.072,3.049,7.58,98.84,991,0.01,202.984,1.483
2024-11-19 01:29:00,17.848,31.888,4.208,2.949,7.58,98.83,990.983,0.01,203.853,1.45
2024-11-19 01:30:00,17.338,34.781,4.381,2.83,7.582,98.78,990.9,0.005,185.979,1.017
2024-11-19 01:31:00,16.159,36.211,4.493,2.723,7.582,98.767,990.9,0.01,203.357,1.05
2024-11-19 01:32:00,17.179,33.95,4.469,2.631,7.582,98.7,990.9,0.005,211.637,1.25
2024-11-19 01:33:00,15.808,32.953,4.366,2.557,7.582,98.685,990.883,0.005,201.768,1.183
2024-11-19 01:34:00,15.267,33.385,4.139,2.496,7.582,98.61,990.8,0.01,200.681,1.3
2024-11-19 01:35:00,15.586,32.919,3.592,2.41,7.582,98.595,990.8,0.005,196.997,1.317
2024-11-19 01:36:00,15.745,33.119,3.141,2.354,7.582,98.52,990.8,0.005,210.482,1.117
2024-11-19 01:37:00,15.904,34.382,3.268,2.366,7.582,98.503,990.8,0,211.622,1.817
2024-11-19 01:38:00,14.693,36.61,3.724,2.384,7.582,98.42,990.8,0.005,199.72,1.25
2024-11-19 01:39:00,13.641,36.278,4.151,2.408,7.584,98.403,990.8,0.005,195.217,0.75
2024-11-19 01:40:00,13.737,37.674,4.678,2.439,7.591,98.32,990.8,0.005,189.808,0.833
2024-11-19 01:41:00,12.525,37.907,5.422,2.44,7.594,98.3,990.783,0.005,209.387,1.75
2024-11-19 01:42:00,12.366,38.971,5.977,2.406,7.609,98.2,990.7,0.005,204.836,1.417
2024-11-19 01:43:00,12.335,39.636,5.875,2.366,7.612,98.18,990.7,0,204.585,1.633
2024-11-19 01:44:00,12.43,40.368,5.449,2.318,7.626,98.08,990.7,0.005,172.284,1.583
2024-11-19 01:45:00,12.748,37.341,4.948,2.239,7.629,98.057,990.7,0,198.014,2.017
2024-11-19 01:46:00,12.27,39.104,4.187,2.146,7.644,97.94,990.7,0.005,204.554,1.45
2024-11-19 01:47:00,11.792,40.235,3.052,2.041,7.647,97.915,990.683,0,192.98,1.6
2024-11-19 01:48:00,12.366,40.135,2.414,1.947,7.661,97.79,990.6,0.005,203.132,2.35
2024-11-19 01:49:00,12.812,40.634,2.348,1.873,7.664,97.76,990.6,0.005,185.899,1.8
2024-11-19 01:50:00,12.812,40.335,2.392,1.818,7.679,97.61,990.6,0.005,208.46,1.4
2024-11-19 01:51:00,11.028,41.964,2.374,1.795,7.682,97.575,990.6,0.005,202.532,1.95
2024-11-19 01:52:00,9.944,41.797,2.365,1.796,7.698,97.4,990.6,0.005,201.471,0.783
2024-11-19 01:53:00,11.06,40.866,2.336,1.79,7.702,97.36,990.6,0.005,219.258,1.983
2024-11-19 01:54:00,10.9,41.93,2.341,1.773,7.721,97.16,990.6,0.005,202.988,1.283
2024-11-19 01:55:00,10.39,40.7,2.727,1.792,7.727,97.118,990.6,0.005,204.936,1.617
2024-11-19 01:56:00,10.135,42.03,3.318,1.827,7.755,96.91,990.6,0.005,200.159,1.967
2024-11-19 01:57:00,9.115,43.227,3.516,1.824,7.761,96.867,990.6,0,194.705,2.2
2024-11-19 01:58:00,8.733,43.959,3.603,1.813,7.79,96.65,990.6,0.005,210.973,2
2024-11-19 01:59:00,8.924,44.092,3.637,1.809,7.796,96.605,990.583,0.005,193.414,2.417
2024-11-19 02:00:00,8.797,43.693,3.309,1.79,7.826,96.38,990.5,0.005,188.662,1.15
2024-11-19 02:01:00,9.243,43.36,2.878,1.771,7.832,96.332,990.5,0.005,190.68,1.517
2024-11-19 02:02:00,9.593,43.393,2.843,1.784,7.861,96.09,990.5,0,193.25,2.817
2024-11-19 02:03:00,9.02,42.562,2.996,1.801,7.866,96.04,990.483,0.005,209.633,2.133
2024-11-19 02:04:00,9.052,42.097,2.951,1.795,7.893,95.79,990.4,0,190.204,1.383
2024-11-19 02:05:00,9.561,43.926,2.97,1.794,7.899,95.737,990.4,0.005,199.604,1.9
2024-11-19 02:06:00,9.689,43.959,3.232,1.792,7.928,95.47,990.4,0,205.691,1.617
2024-11-19 02:07:00,8.988,43.26,3.442,1.797,7.934,95.418,990.383,0.005,193.825,1.283
2024-11-19 02:08:00,8.924,43.294,3.315,1.783,7.962,95.16,990.3,0,213.631,2.233
2024-11-19 02:09:00,9.53,43.859,3.105,1.757,7.966,95.112,990.3,0,196.766,1.85
2024-11-19 02:10:00,11.824,42.197,2.903,1.719,7.985,94.87,990.3,0.005,203.196,1.3
2024-11-19 02:11:00,11.442,41.963,2.52,1.683,7.99,94.82,990.3,0,196.021,1.05
2024-11-19 02:12:00,10.326,41.432,2.043,1.628,8.015,94.57,990.3,0,211.394,1.667
2024-11-19 02:13:00,11.378,41.764,1.911,1.596,8.02,94.522,990.283,0,192.083,2.617
2024-11-19 02:14:00,12.111,41.299,1.954,1.587,8.045,94.28,990.2,0,210.242,1.467
2024-11-19 02:15:00,11.537,42.695,2.021,1.603,8.048,94.23,990.2,0.005,211.379,2.85
2024-11-19 02:16:00,10.071,42.994,2.121,1.649,8.064,93.98,990.2,0,190.959,1.717
2024-11-19 02:17:00,9.466,43.992,2.207,1.689,8.07,93.928,990.2,0,198.99,2.05
2024-11-19 02:18:00,9.721,46.053,2.328,1.723,8.099,93.67,990.2,0,191.417,2.05
2024-11-19 02:19:00,9.338,45.122,2.494,1.756,8.105,93.612,990.183,0,189.165,1.5
2024-11-19 02:20:00,8.542,44.624,2.614,1.776,8.133,93.32,990.1,0,204.384,2.033
2024-11-19 02:21:00,8.096,44.69,2.766,1.788,8.138,93.262,990.1,0,203.381,1.833
2024-11-19 02:22:00,8.924,44.325,2.878,1.787,8.16,92.97,990.1,0.005,209.698,2.033
2024-11-19 02:23:00,9.562,43.726,2.832,1.778,8.166,92.913,990.1,0,218.109,2.767
2024-11-19 02:24:00,8.956,46.12,2.74,1.781,8.193,92.63,990.1,0,194.301,2.3
2024-11-19 02:25:00,7.458,47.218,2.691,1.792,8.199,92.575,990.083,0,188.845,2.2
2024-11-19 02:26:00,7.554,46.153,2.626,1.785,8.227,92.3,990,0,205.056,2.517
2024-11-19 02:27:00,8.095,46.286,2.529,1.775,8.23,92.24,990,0,212.604,2.067
2024-11-19 02:28:00,7.362,45.721,2.588,1.793,8.245,91.94,990,0,206.503,1.567
2024-11-19 02:29:00,7.171,46.885,2.926,1.842,8.25,91.878,990,0,208.621,2.4
2024-11-19 02:30:00,8.032,47.084,3.122,1.858,8.272,91.57,990,0,196.997,1.8
2024-11-19 02:31:00,7.841,46.486,3.123,1.868,8.277,91.512,989.983,0,215.171,3.133
2024-11-19 02:32:00,7.044,46.785,3.202,1.887,8.304,91.22,989.9,0.005,206.881,2.183
2024-11-19 02:33:00,6.884,46.353,3.204,1.879,8.307,91.153,989.9,0,179.268,1.45
2024-11-19 02:34:00,7.139,45.787,2.812,1.809,8.322,90.82,989.9,0,210.981,1.967
2024-11-19 02:35:00,7.554,45.189,2.473,1.757,8.328,90.753,989.9,0,210.326,1.833
2024-11-19 02:36:00,7.331,46.253,2.447,1.722,8.359,90.42,989.9,0,187.758,2
2024-11-19 02:37:00,8.096,45.754,2.467,1.678,8.365,90.355,989.883,0,206.759,2.283
2024-11-19 02:38:00,9.338,45.954,2.454,1.647,8.395,90.03,989.8,0,208.781,2.117
2024-11-19 02:39:00,9.179,45.721,2.454,1.637,8.4,89.968,989.8,0,219.533,2.85
2024-11-19 02:40:00,8.382,47.45,2.51,1.639,8.423,89.66,989.8,0,201.923,2.033
2024-11-19 02:41:00,7.649,46.685,2.916,1.665,8.426,89.598,989.783,0,215.744,2.667
2024-11-19 02:42:00,7.777,45.289,3.259,1.696,8.442,89.29,989.7,0,218.729,2.283
2024-11-19 02:43:00,8.669,44.79,3.34,1.728,8.448,89.237,989.7,0,193.058,1.85
2024-11-19 02:44:00,8.096,45.156,3.484,1.766,8.477,88.97,989.7,0,224.049,1.65
2024-11-19 02:45:00,8.51,45.488,3.513,1.792,8.48,88.925,989.7,0,208.147,2.883
2024-11-19 02:46:00,9.275,45.92,3.042,1.781,8.495,88.7,989.7,0,213.905,2.533
2024-11-19 02:47:00,8.956,46.286,2.785,1.781,8.498,88.673,989.7,0.005,211.103,2.6
2024-11-19 02:48:00,8.223,46.02,2.916,1.807,8.511,88.54,989.7,0,208.896,1.917
2024-11-19 02:49:00,8.223,44.191,3.218,1.827,8.513,88.522,989.683,0,219.474,2.383
2024-11-19 02:50:00,8.988,45.189,3.769,1.875,8.521,88.43,989.6,0,210.65,1.4
2024-11-19 02:51:00,9.051,45.655,4.02,1.92,8.524,88.423,989.6,0,212.753,2.033
2024-11-19 02:52:00,7.745,45.389,3.749,1.891,8.536,88.39,989.6,0,195.258,1.933
2024-11-19 02:53:00,9.02,44.191,3.34,1.818,8.536,88.39,989.6,0,214.879,1.483
2024-11-19 02:54:00,9.689,45.256,2.977,1.751,8.536,88.39,989.6,0,196.373,2.317
2024-11-19 02:55:00,8.924,45.588,2.683,1.707,8.536,88.39,989.6,0,215.59,1.9
2024-11-19 02:56:00,8.382,46.818,2.608,1.67,8.536,88.4,989.5,0,197.447,1.783
2024-11-19 02:57:00,8.382,45.488,2.842,1.676,8.536,88.4,989.5,0,211.281,1.933
2024-11-19 02:58:00,8.956,44.424,3.186,1.725,8.537,88.38,989.5,0,206.933,1.4
2024-11-19 02:59:00,7.968,44.59,3.646,1.836,8.537,88.38,989.5,0,212.999,2.417
2024-11-19 03:00:00,9.02,44.956,4.023,1.948,8.546,88.35,989.4,0,202.46,1.633
2024-11-19 03:01:00,-999,-999,4.265,1.997,8.546,88.35,989.4,0,205.535,1.9
2024-11-19 03:02:00,-999,-999,4.494,2.003,8.547,88.31,989.4,0,187.612,1.117
2024-11-19 03:03:00,-999,-999,4.708,2.003,8.547,88.31,989.4,0.005,218.223,2.5
2024-11-19 03:04:00,-999,-999,4.802,1.958,8.564,88.25,989.4,0,199.149,2.1
2024-11-19 03:05:00,-999,-999,4.398,1.875,8.564,88.25,989.4,0,207.669,2.167
2024-11-19 03:06:00,-999,-999,3.93,1.804,8.589,88.13,989.3,0,210.496,1.433
2024-11-19 03:07:00,-999,-999,3.471,1.756,8.589,88.13,989.3,0,211.581,1.55
2024-11-19 03:08:00,-999,-999,3.05,1.715,8.625,87.98,989.3,0,202.577,1.8
2024-11-19 03:09:00,-999,-999,2.786,1.68,8.625,87.98,989.3,0,213.095,2.133
2024-11-19 03:10:00,-999,-999,3.016,1.662,8.66,87.83,989.2,0,210.167,1.983
2024-11-19 03:11:00,-999,-999,3.127,1.632,8.66,87.83,989.2,0,221.677,2.183
2024-11-19 03:12:00,-999,-999,3.157,1.623,8.695,87.67,989.2,0,204.713,2.683
2024-11-19 03:13:00,-999,-999,3.184,1.631,8.695,87.67,989.2,0,201.204,2.15
2024-11-19 03:14:00,-999,-999,2.956,1.627,8.717,87.51,989.1,0,206.067,1.717
2024-11-19 03:15:00,-999,-999,2.477,1.63,8.717,87.51,989.1,0,204.577,1.983
2024-11-19 03:16:00,-999,-999,2.311,1.649,8.742,87.38,989.1,0,209.391,2.467
2024-11-19 03:17:00,-999,-999,2.831,1.676,8.742,87.38,989.1,0,200.818,2.2
2024-11-19 03:18:00,-999,-999,3.351,1.7,8.759,87.25,989.1,0,201.84,1.933
2024-11-19 03:19:00,-999,-999,3.482,1.685,8.759,87.25,989.1,0,205.711,0.867
2024-11-19 03:20:00,-999,-999,3.409,1.635,8.777,87.11,989,0,213.893,1.7
2024-11-19 03:21:00,-999,-999,3.467,1.625,8.777,87.11,989,0,206.021,2.233
2024-11-19 03:22:00,-999,-999,3.197,1.633,8.794,86.96,989,0,205.758,2.283
2024-11-19 03:23:00,10.422,-999,3.12,1.66,8.794,86.96,989,0,205.12,1.7
2024-11-19 03:24:00,10.358,-999,3.555,1.732,8.813,86.82,989,0,196.414,1.867
2024-11-19 03:25:00,10.868,-999,3.897,1.771,8.813,86.82,989,0,221.777,2.367
2024-11-19 03:26:00,10.773,44.923,4.083,1.766,8.816,86.7,988.9,0,204.163,1.9
2024-11-19 03:27:00,10.358,44.524,3.969,1.734,8.816,86.7,988.9,0,209.393,2.35
2024-11-19 03:28:00,10.199,45.023,3.419,1.667,8.835,86.6,988.9,0,183.769,1.483
2024-11-19 03:29:00,10.231,45.256,3.061,1.62,8.835,86.6,988.9,0,200.153,2.133
2024-11-19 03:30:00,9.625,45.289,3.579,1.648,8.853,86.5,988.9,0,219.756,2.867
2024-11-19 03:31:00,8.988,44.79,4.061,1.672,8.853,86.5,988.9,0,210.654,2.35
2024-11-19 03:32:00,9.53,42.928,4.105,1.674,8.878,86.36,988.8,0,206.356,2.3
2024-11-19 03:33:00,10.103,43.161,4.38,1.713,8.878,86.36,988.8,0,215.23,1.817
2024-11-19 03:34:00,10.071,45.056,4.385,1.722,8.908,86.21,988.8,0,201.107,2.4
2024-11-19 03:35:00,8.796,46.785,3.528,1.656,8.908,86.21,988.8,0,205.048,3.183
2024-11-19 03:36:00,8.032,47.782,2.679,1.589,8.937,86.08,988.8,0,203.033,3.25
2024-11-19 03:37:00,8.319,46.885,2.396,1.552,8.937,86.08,988.8,0,204.276,2.417
2024-11-19 03:38:00,8.86,47.683,2.248,1.508,8.955,85.91,988.8,0,218.489,2.533
2024-11-19 03:39:00,8.35,46.586,2.405,1.48,8.955,85.91,988.8,0,198.344,2.433
2024-11-19 03:40:00,7.331,46.752,3.17,1.521,8.972,85.73,988.7,0,192.5,1.95
2024-11-19 03:41:00,7.107,47.45,3.885,1.566,8.972,85.73,988.7,0,202.408,3.367
2024-11-19 03:42:00,7.49,46.186,4.111,1.587,8.992,85.6,988.7,0,206.625,2.85
2024-11-19 03:43:00,7.171,46.918,4.187,1.61,8.992,85.6,988.7,0,195.522,1.7
2024-11-19 03:44:00,6.853,47.716,3.824,1.579,9.011,85.46,988.7,0,200.132,1.8
2024-11-19 03:45:00,7.044,47.783,3.114,1.499,9.011,85.46,988.7,0,205.203,1.933
2024-11-19 03:46:00,9.115,45.921,2.23,1.395,9.031,85.28,988.6,0,202.993,2.917
